sentence,pred_sentence,sentence_tok,pred_sentence_tok,sentence_deepcut,pred_sentence_deepcut
ลดกระหน่ำโควิดเซลส์,มดก็นั่งเครื่องบินเซลล์,ลด กระหน่ำ โควิด เซลส์,มด ก็ นั่ง เครื่องบิน เซลล์,ลด กระหน่ำ โควิดเซลส์,มด ก็ นั่ง เครื่อง บิน เซลล์
เฮฮาเมียนาวีนันทนาวีระชน,เฮฮาเมียนาวีนันทนาวีระชน,เฮฮา เมีย นาวี นันท นา วีระ ชน,เฮฮา เมีย นาวี นันท นา วีระ ชน,เฮฮาเมีย นาวี นันทนาวีระชน,เฮฮาเมีย นาวี นันทนาวีระชน
ลูกเล็กเด็กแดง,ลูกเล็กเด็กแดง,ลูกเล็กเด็กแดง,ลูกเล็กเด็กแดง,ลูก เล็ก เด็ก แดง,ลูก เล็ก เด็ก แดง
แสนซนเทพเทวี,แสนซนเทพเทวี,แสน ซน เทพ เทวี,แสน ซน เทพ เทวี,แสน ซนเทพเทวี,แสน ซนเทพเทวี
ความสัตย์จริง,ความสัตย์จริง,ความสัตย์จริง,ความสัตย์จริง,ความ สัตย์ จริง,ความ สัตย์ จริง
ผู้มีชื่อเสียง,ผู้มีชื่อเสียง,ผู้มีชื่อเสียง,ผู้มีชื่อเสียง,ผู้ มี ชื่อเสียง,ผู้ มี ชื่อเสียง
กินสี่จ่ายสาม,กิน4จ่าย3,กิน สี่ จ่าย สาม,กิน 4 จ่าย 3,กิน สี่ จ่าย สาม,กิน 4 จ่าย 3
จัดทำแนวทางการกำหนดสิทธิการจัดการสิทธิ,จัดทำแนวทางการกำหนดสิทธิ์การจัดการสิทธิ์,จัดทำ แนว ทางการ กำหนด สิทธิ การ จัดการ สิทธิ,จัดทำ แนว ทางการ กำหนด สิทธิ์ การ จัดการ สิทธิ์,จัดทำ แนวทาง การ กำหนด สิทธิ การ จัดการ สิทธิ,จัดทำ แนวทาง การ กำหนด สิทธิ์ การ จัดการสิทธิ์
กรอกเลขสิบสามหลัก,กรอกเลข13หลัก,กรอก เลข สิบ สาม หลัก,กรอก เลข 13 หลัก,กรอก เลข สิบ สาม หลัก,กรอก เลข 13 หลัก
ยักษ์ปักหลั่น,ยักษ์ปักหลั่น,ยักษ์ปักหลั่น,ยักษ์ปักหลั่น,ยักษ์ ปักหลั่น,ยักษ์ ปักหลั่น
พระประยูรวงศ์,พระประยูรวงศ์,พระประยูรวงศ์,พระประยูรวงศ์,พระประยูรวงศ์,พระประยูรวงศ์
การขับเคลื่อนยุทธศาสตร์ชาติ,การขับเคลื่อนยุทธศาสตร์ชาติ,การ ขับเคลื่อน ยุทธศาสตร์ ชาติ,การ ขับเคลื่อน ยุทธศาสตร์ ชาติ,การ ขับเคลื่อน ยุทธศาสตร์ ชาติ,การ ขับเคลื่อน ยุทธศาสตร์ ชาติ
ศาลภาษีอากรกลาง,ศาลภาษีอากรกลาง,ศาลภาษีอากรกลาง,ศาลภาษีอากรกลาง,ศาลภาษี อากร กลาง,ศาลภาษี อากร กลาง
แสงเงารักดวงตะวัน,แสงเงารักดวงตะวัน,แสง เงา รัก ดวงตะวัน,แสง เงา รัก ดวงตะวัน,แสงเงา รัก ดวงตะวัน,แสงเงา รัก ดวงตะวัน
อยู่ในเส้นทาง,อยู่ในเส้นทาง,อยู่ในเส้นทาง,อยู่ในเส้นทาง,อยู่ ใน เส้นทาง,อยู่ ใน เส้นทาง
ถ้าแอปหมอไม่พร้อมให้โทรสายด่วนแทน,Appหมอไม่พร้อมให้โทรสายด่วนแทน,ถ้า แอ ป หมอ ไม่ พร้อม ให้ โทร สายด่วน แทน,App หมอ ไม่ พร้อม ให้ โทร สายด่วน แทน,ถ้า แอป หมอ ไม่ พร้อม ให้ โทร สาย ด่วน แทน,App หมอ ไม่ พร้อม ให้ โทร สาย ด่วน แทน
